Column1,shop,url,modelID,title,featuresMap.Screen Size Class,featuresMap.DVI Inputs,featuresMap.ENERGY STAR Certified,featuresMap.Ethernet Port,featuresMap.Sleep Timer,featuresMap.Width,featuresMap.USB Port,featuresMap.TV Type,featuresMap.V-Chip,featuresMap.Component Video Inputs,featuresMap.UPC,featuresMap.Screen Size (Measured Diagonally),featuresMap.Mount Bracket/VESA Pattern,featuresMap.PC Inputs,featuresMap.Aspect Ratio,featuresMap.Audio Outputs,featuresMap.Sound Leveler,featuresMap.Media Card Slot,featuresMap.Weight,featuresMap.Vertical Resolution,featuresMap.Composite Inputs,featuresMap.Brightness,featuresMap.Watts/Channel,featuresMap.HDMI Inputs,featuresMap.Maximum Resolution,featuresMap.Screen Refresh Rate,featuresMap.Product Height (with stand),featuresMap.Product Depth (without stand),featuresMap.Warranty Terms - Labor,featuresMap.Warranty Terms - Parts,featuresMap.Estimated Yearly Operating Cost,featuresMap.Product Height (without stand),featuresMap.Simulated Surround,featuresMap.Product Depth (with stand),featuresMap.Energy Consumption (kWh/year),featuresMap.Headphone Jacks,featuresMap.Speaker Output Power,featuresMap.USB Input,featuresMap.Speakers,featuresMap.Headphone,featuresMap.Remote Control,featuresMap.Response Time,featuresMap.Recommended Resolution,featuresMap.Speaker Location,featuresMap.HDMI,featuresMap.Dynamic Contrast Ratio,featuresMap.Output Power,featuresMap.Cabinet Color,featuresMap.Screen Size,featuresMap.Power Consumption,featuresMap.Brand,featuresMap.Viewing Angle,featuresMap.Feature,featuresMap.VESA,featuresMap.Power Supply,featuresMap.PC Input,featuresMap.Display Color,featuresMap.Language Options,featuresMap.3D-Ready,featuresMap.Remote Control Type,featuresMap.Smart Capable,featuresMap.DLNA,featuresMap.Instant Content,featuresMap.RF Antenna Input,featuresMap.Meta Title,featuresMap.Installation Required NR,featuresMap.Energy Star Compliant,featuresMap.Product Weight,featuresMap.Power Consumption (watts) Power On,featuresMap.Power Consumption (watts) Stand-by,featuresMap.Provider Product ID,featuresMap.Warranty Term - Parts,featuresMap.Other Features,featuresMap.Warranty Term - Labor,featuresMap.Product Width,featuresMap.Meta Description,featuresMap.Series,featuresMap.Component Video,featuresMap.Tuner,featuresMap.Refresh Rate,featuresMap.Composite A/V,featuresMap.USB,featuresMap.LED Technology,featuresMap.Digital Audio,featuresMap.LAN,featuresMap.Wireless,featuresMap.Weight Without Stand,featuresMap.Dimensions With Stand,featuresMap.Dimensions Without Stand,featuresMap.Other Connectors,featuresMap.Weight With Stand,featuresMap.Meta Keywords,featuresMap.Color,featuresMap.Date first available at Amazon.com,featuresMap.Product Dimensions:,featuresMap.Display Technology,featuresMap.Display Size,featuresMap.Shipping:,featuresMap.Brand Name,featuresMap.Image Aspect Ratio,featuresMap.ASIN:,featuresMap.Shipping Weight,featuresMap.Support Video Signal,featuresMap.Enhanced Motion,featuresMap.3DTV,featuresMap.Smart TV,featuresMap.Channel Labeling,featuresMap.Internet Connectable,featuresMap.url,featuresMap.ENERGY STAR Qualified,featuresMap.iPod Dock,featuresMap.Box Dimensions,featuresMap.Analog Audio,featuresMap.Parts,featuresMap.Labor,featuresMap.Regulatory Approvals,featuresMap.User Controls,featuresMap.Built-in Speakers,featuresMap.Picture-In-Picture,featuresMap.Backlight System,featuresMap.Picture in Picture (PIP),featuresMap.User Settings,featuresMap.Video Processor,featuresMap.Contrast Ratio,featuresMap.S-Video,featuresMap.Dimensions,featuresMap.Panel,featuresMap.Pixel Pitch,featuresMap.Temperature Range,featuresMap.Internet Connection,featuresMap.Stand,featuresMap.Speaker Configuration,featuresMap.Batteries,featuresMap.3-D Ready,featuresMap.Description,featuresMap.SD Card Slot,featuresMap.Flash Media,featuresMap.Digital Tuner,featuresMap.DVI Outputs,featuresMap.Component Video Outputs,featuresMap.Player Type,featuresMap.Playback Formats,featuresMap.Optical Digital Audio Outputs,featuresMap.Height,featuresMap.IEEE 1394 FireWire Port,featuresMap.HDMI Outputs,featuresMap.Depth,featuresMap.3-D Glasses Included,featuresMap.Alarm Timer,featuresMap.Estimated Yearly Electricity Use (kWh),featuresMap.AM/FM Tuner,featuresMap.Green Compliance,featuresMap.A/V Outputs,featuresMap.Composite Video Inputs,featuresMap.Widgets,featuresMap.Front/Side Inputs,featuresMap.Touchscreen,featuresMap.Compatibility,featuresMap.VGA Input,featuresMap.DVI-D with HDCP Input,featuresMap.Inputs,featuresMap.Antiglare Coating,featuresMap.Display Type,featuresMap.Native Resolution,featuresMap.HDMI Input,featuresMap.Speakers Included,featuresMap.Monitor Type,featuresMap.Assembly Required,featuresMap.Tilt,featuresMap.DVI-D Input,featuresMap.Gaming Series,featuresMap.Panel Life,featuresMap.Type,featuresMap.Best Buy Exclusive,featuresMap.S-Video Inputs,featuresMap.Product Height,featuresMap.Product Depth,featuresMap.3D Technology,featuresMap.Color Name,featuresMap.Best Sellers Rank,featuresMap.Shipping,featuresMap.Product Dimensions,featuresMap.Item Weight,featuresMap.Number of Component Outputs,featuresMap.Date First Available,featuresMap.ASIN,featuresMap.Specification Met,featuresMap.Smart Device Capabilities,featuresMap.Normal Mode Lamp Life:,featuresMap.Manufacturer:,featuresMap.Composite Video:,featuresMap.Minimum Lens Aperture:,featuresMap.Video Signal Standard:,featuresMap.Input Scan Format:,featuresMap.Vertical Keystone Correction:,featuresMap.Parts Warranty/Labor:,featuresMap.Form Factor:,featuresMap.Component Video:,featuresMap.Number of Speakers:,featuresMap.Manufacturer Part Number:,featuresMap.Economy Mode Lamp Life:,featuresMap.Diagonal Image Size:,featuresMap.Color Supported:,featuresMap.Native Resolution:,featuresMap.Green Compliant:,featuresMap.Ethernet Technology:,featuresMap.Throw Ratio:,featuresMap.Speaker Output Mode:,featuresMap.Green Compliance Certificate/Authority:,featuresMap.Zoom Type:,featuresMap.Lamp Type:,featuresMap.Output Scan Format:,featuresMap.Brand Name:,featuresMap.VGA In:,featuresMap.Input Voltage:,featuresMap.Manual Zoom Factor:,featuresMap.Video Signal Format:,featuresMap.Maximum Horizontal Sync:,featuresMap.Platform Supported:,featuresMap.HDMI:,featuresMap.Depth:,featuresMap.Speaker Output Power:,featuresMap.Operating Power Consumption:,featuresMap.Maximum Vertical Sync:,featuresMap.Lamp Power:,featuresMap.Limited Warranty:,featuresMap.Contrast Ratio:,featuresMap.Package Contents:,featuresMap.Native Aspect Ratio:,featuresMap.Weight (Approximate):,featuresMap.Height:,featuresMap.Product Series:,featuresMap.Graphic Mode:,featuresMap.Manufacturer Website Address:,featuresMap.Maximum Lens Aperture:,featuresMap.Width:,featuresMap.USB:,featuresMap.Network (RJ-45):,featuresMap.Number of HDMI Ports:,featuresMap.Uniformity:,featuresMap.Projection Method:,featuresMap.Product Type:,featuresMap.Product Model:,featuresMap.Minimum Projection Distance:,featuresMap.Number of Lamps:,featuresMap.Product Name:,featuresMap.Maximum Projection Distance:,featuresMap.Standard Mode Brightness:,featuresMap.Certifications & Standards:,featuresMap.Wi-Fi:,featuresMap.Maximum Resolution:,featuresMap.Scan Format:,featuresMap.Digital Audio Output:,featuresMap.Standard Refresh Rate:,featuresMap.Screen Size:,featuresMap.Standby Power Consumption:,featuresMap.Width with Stand:,featuresMap.Number of USB Ports:,featuresMap.DLNA Certified:,featuresMap.PC Streaming:,featuresMap.Response Time:,featuresMap.Internet Access:,featuresMap.Remote Control Included:,featuresMap.Streaming Service:,featuresMap.Slimline:,featuresMap.Ethernet:,featuresMap.Digital Tuner:,featuresMap.Media Player:,featuresMap.Bluetooth:,featuresMap.Aspect Ratio:,featuresMap.Videocall:,featuresMap.Sound System:,featuresMap.HDMI Version:,featuresMap.Vertical Viewing Angle:,featuresMap.Weight with Stand (Approximate):,featuresMap.Features:,featuresMap.Smart TV:,featuresMap.RMS Output Power:,featuresMap.Enhanced Refresh Rate:,featuresMap.Horizontal Viewing Angle:,featuresMap.Depth with Stand:,featuresMap.Wi-Fi Standard:,featuresMap.Dynamic Contrast Ratio:,featuresMap.Speakers:,featuresMap.3D Glasses Required:,featuresMap.VESA Mount Standard:,featuresMap.Height with Stand:,featuresMap.Backlight Technology:,featuresMap.BD Live,featuresMap.Wi-Fi Built In,featuresMap.Surround Sound Decoders,featuresMap.Wi-Fi Ready,featuresMap.Features,featuresMap.Video,featuresMap.HDCP Ready,featuresMap.Plasma Panel,featuresMap.Video Outputs,featuresMap.Front A/V Inputs,featuresMap.Shipping Advisory,featuresMap.Output Wattage,featuresMap.Memory Card Slot,featuresMap.Energy Consumption per Year:,featuresMap.Built-In Player,featuresMap.Item Display Height,featuresMap.USB Standard:,featuresMap.Image Contrast Ratio,featuresMap.Frequency Response Curve,featuresMap.Special Features,featuresMap.VGA:,featuresMap.Native Contrast Ratio:,featuresMap.Analog Tuner:,featuresMap.Battery Included:,featuresMap.Headphone:,featuresMap.Comb Filter:,featuresMap.Brightness:,featuresMap.View Angle,featuresMap.Speaker Type,featuresMap.Motion Interpolation Technology:,featuresMap.Parental Control:,featuresMap.Speaker Count,featuresMap.Resolution,featuresMap.Blu Ray Combo,featuresMap.DVD Combo,featuresMap.User Control,featuresMap.Color:,featuresMap.Product Line:,featuresMap.Discontinued by manufacturer,featuresMap.Compatible Models,featuresMap.Working Time,featuresMap.Package Content,featuresMap.Projector Type,featuresMap.Lamp Type,featuresMap.HDTV Capability,featuresMap.3D Type:,featuresMap.TV Tuner,featuresMap.TV/Cable Ready,featuresMap.Horizontal Frequency,featuresMap.Vertical Frequency,featuresMap.Antenna Included,featuresMap.Additional Information:,featuresMap.Power Consumption:,featuresMap.Interfaces/Ports:,featuresMap.Motor:,featuresMap.Capacity:,featuresMap.Player Mechanism:,featuresMap.Signal to Noise Ratio (SNR):,featuresMap.Humidity Range,featuresMap.Connectors,featuresMap.Diagonal Size,featuresMap.Combo Player,featuresMap.HDMI Connection
0,bestbuy.com,http://www.bestbuy.com/site/LG+-+47%26%2334%3B+Class+(46-9/10%26%2334%3B+Diag.)+-+LED+-+1080p+-+120Hz+-+Smart+-+3D+-+HDTV/8123162.p;template=_specificationsTab,47GA6400,"LG 47"" Class 46910"" Diag. LED 1080p 120Hz Smart 3D HDTV 47GA6400 - Best Buy","47""",0,Yes,Yes,,"42-7/8""",Yes,LED Flat-Panel,Yes,1,7.19193E+11,"46-9/10""",400mm x 400mm,0,,1,,No,36.8 lbs. with stand (33.1 lbs. without),1080p,1,,12,4,1920 x 1080,120Hz,"28-1/8""","1-1/2""",1 year limited,1 year limited,$15,"25-1/2""",Yes,"11-1/4""",138,Yes,24W,Yes,2,,,,,,,,,,,,,,,,,,,,Yes,Magic,Yes,Yes,"Netflix, YouTube",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,newegg.com,http://www.newegg.com/Product/Product.aspx?Item=N82E16889005464,47GA6400,"Newegg.com - LG 47""  Class (46.9"" diagonal) 1080p TruMotion 120Hz 3D Google TV 47GA6400",,,,,,,,,,,,,,,,,,,,,,,,,1920 x 1080,,,,,,,,Virtual Surround,,,,,,,Yes,Magic Remote QWERTY,,1080p,,4 In,,12W + 12W,,"47""  Class (46.9"" diagonal)",0.3W Standby Mode,LG,,Dual Core Processor,400mm x 400mm,AC100 - 240 V 50 / 60 Hz,,,,,,,,,,,,Yes,,,,,,,,,,,1 In,,TruMotion 120Hz,,3,Edgelit,1 Optical Out,1,Wi-Fi Built-in,33.1 lbs,"42.76"" x 28.11"" x 11.22""","42.76"" x 25.7"" x 1.43""",RF In (Antenna/Cable) x 1 (rear),36.8 lbs,,,,,,,,,,,,,,3D Type FPR (Passive),,,,,,,,,,,,,,,,,"Picture Mode: 6 Modes (Vivid, Standard, Cinema, Game, ISF Expert 1, ISF Expert 2)",Triple XD Engine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,newegg.com,http://www.newegg.com/Product/Product.aspx?Item=9SIA1J70XN3042,50PS60C,"Newegg.com - LG 50"" 1080p 600Hz Plasma HDTV 50PS60C",,,,,,,,,Yes,,,,,,16:09,,,,,,,1500 cd/m2,,,1920 x 1080,,,,,,,,SRS TruSurround XT,,,,,,,,Unified Remote Control,,1080p,,4 In,2000000:1,10W + 10W,High Gloss Black,"50""",295W,LG,,Color Reproduction: 10 Bit,400mm x 400mm,"100V - 240V, 50/60 Hz",D-Sub,,,,,,,,,,,Yes,,,,,,,,,,,2 In,ATSC/NTSC/Clear QAMTuner,600Hz,2 In,USB 2.0 (JPEG/MP3),,1 Optical Out,,,71.7 lbs.,"48.3"" x 32.5"" x 13.9""","48.3"" x 30.4"" x 3.1""",RF In (Antenna/Cable): 1,77.2 lbs.,,,,,,,,,,,,"1080i/p, 720p, 480i/p",Enhanced Noise Reduction (Video Noise Filter): 3D & MPEG,,,,,,,,,,1 year limited,1 year limited,UL,,,,,,Aspect Ratio Correction: 6 Modes,Dual XD Engine,30000:1,1 In,,,,,,Swivel Stand: +20 degree / -20 degree,,,,,,,,,,,,,,,,,,,,,,,,,Side,,,,,,,,,,,,,,,,100000 Hour,Consumer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178 degree/178 degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bestbuy.com,http://www.bestbuy.com/site/SunBriteTV+-+Signature+-+32%26%2334%3B+Class+(31-1/2%26%2334%3B+Diag.)+-+LCD+-+720p+-+60Hz+-+Outdoor+HDTV/1306367446.p;template=_specificationsTab,SB-3260HD-SL,"SunBriteTV Signature 32"" Class 3112"" Diag. LCD 720p 60Hz Outdoor HDTV SB-3260HD-SL - Best Buy","32""",0,No,No,,"32-1/4""",No,LCD Flat-Panel,Yes,2,6.26571E+11,"31-1/2""",100mm x 100mm,1,16:09,1,,No,36 pounds,720p,1,,,2,1366 x 768,60Hz,,"7""",2 years,2 years,$12.15,"23-1/4""",,,110,Yes,20W,No,,,,,,,,,,,,,SunBriteTV,,,,,,,,,Water-resistant,,,,Yes,,Yes,No,36 lbs.,,,,2 years,,2 years,"32-1/4""","SUNBRITETV Signature - 32"" Class - LCD - 720p - 60Hz - Outdoor HDTV: 2 HDMI inputs; 1 PC input; 720p resolution; weather-resistant design",,,,,,,,,,,,,,,,"SUNBRITETV, Signature - 32"" Class - LCD - 720p - 60Hz - Outdoor HDTV, SB-3260HD-SL, LCD Televisions, Televisions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bestbuy.com,http://www.bestbuy.com/site/Sony+-+Google+TV+/+46%22+Class+/+LED+/+1080p+/+60Hz+/+HDTV/1297488.p;jsessionid=1CC40E633071C552F3AF1017FCA79150.bbolsp-app03-55?id=1218248186087&skuId=1297488,NSX46GT1,"Sony - Google TV / 46"" Class / LED / 1080p / 60Hz / HDTV","46""",0,,Yes,,,Yes,LED Flat-Panel,Yes,1,27242796225,"46""",300 x 300mm,0,16:09,1,,No,,1080p,1,,20,4,1920 x 1080,60Hz,"27-3/8""","2-1/4""",1 year limited,1 year limited,,"26-1/8""",Yes,"11-3/4""",,,20W,Yes,2,,,,,,,,,,,,,,,,,,,,,,Yes,,"CinemaNow, Napster, Google TV",,,,,50.1 lbs. with stand (46.4 lbs. without),99.8,0.42,,,,,"42-7/8""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,46 2/5 x 7 x 29 4/5 inches,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,newegg.com,http://www.newegg.com/Product/Product.aspx?Item=N82E16889252115,NSX46GT1,"Sony 46"" 1080p 60Hz LED-LCD Internet HDTV NSX-46GT1",,,,,,,,,Yes,,,,,,16:09,,,,,,,,,,1920 x 1080,,,,,,,,,,,,,,,1 Out,RF Remote Control (NSG-MR1),,1080p,,4 In,,10W + 10W,High Gloss Black,"46""",147 W,Sony,178&#176;(H) / 178&#176;(V),"Audio Return Channel,One touch Play,Remote Control Pass Through (for Disc Player App.),System Audio Control,System Standby,LightSensor Technology,Auto CC on Mute,Channel Block (with password) (for ATSC),Channel List,Channel Surf,Closed Captions (CC),Info Banner,On/Off Timer,Online Instruction Manual,Program Block (for ATSC),Show/Hide Channels,Sleep Timer,TV Guide On Screen / EPG (for ATSC),Initial Setup,Wifi Settings (WPS),Auto Shut off,Idle TV Standby,Quick Power On (Quick Start),Screen Saver,Audio DAC: 48kHz/24bit,HDMI InstaPort,IP Control (MDCP) (DVR/STB),IR Blaster Control (DVR/STB/BD/DVD/AUDIO),Input Skip (Automatic),On-Screen Display for External Input,5.1ch Through Out (Handycam),Digital Amplifier: S-Master Digital Amplifier,Sound Mode: Dynamic, Standard, Clear Voice,HDMI Audio Input Signals: Dolby Digital bit-stream, LPCM 2ch (Up to 48kHz),Photo Playback Control: Rotation, Slide Show Playback,Media Player Supported File Format: AAC/MPEG4-AAC, GIF, H.264/MPEG-4 AVC, JPEG, MP3, PNG,Video/Music Playback Control: PREV/NEXT, Play / Stop / Pause, REV/ FWD, Repeat (All/1title),Indicator: Picture Off, Power, Standby, Timer,Media Player Playback (Video/Photo/Music):,DLNA (DMP): Photo,UPnP Client: Video/Music/Photo,USB: USB Mass Storage Class,Built-in Devices:,Built-in Storage: 8GB,RF (for Input Devices)",,"AC 120V, 60Hz",,,,,,,,,,,,Yes,,,,,,,,,,,1 In,ATSC/NTSC/QAM Tuner,60Hz,1 In,4,Edgelit,1 Optical Out,Ethernet In,802.11 a/b/g/n,46.4 lbs.,"42.88"" x 27.38"" x 11.75""","42.88"" x 26.13"" x 2.25""","AC Power: 1 (Rear),IR Blaster: 2 (Rear)",50.1 lbs.,,,,,,,,,,,,"1080i/p, 720p, 480i/p","24p True Cinema Technology, 3D Comb Filter, Advanced Contrast Enhancer (ACE), CineMotion/Film Mode/Cinema Drive, ID-1 Detection, MPEG Noise Reduction, Noise Reduction, Picture Adjustments Lock, Picture Parameter Adjustment, White Balance,Picture Mode: Vivid, Standard, Custom, Cinema, Graphics",,Yes,,,,,,,,1 year limited,1 year limited,,,,,,,"Backlight Off Mode, Dynamic Backlight Control, Eco Settings, Power Saving Modes,Wide Mode: Smart, 4:3, Wide, Zoom",,,,,,,,Wired / Wireless,Stand Tilt Range: 0/6,,,,,,,,,,,,,,,,,,,,,,,,"IP Network Update,Google TV Features:,Android Market (Coming Early 2011),Home Screen,Notifications,Quick Search Box,Task Switcher,Web Browser,Window Manager",Side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,newegg.com,http://www.newegg.com/Product/Product.aspx?Item=9SIA1CZ0SG7833,UN46F5500,"Newegg.com - Samsung UN46F5500 46"" 1080p 230Hz Slim LED TV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46""",,Samsung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bestbuy.com,http://www.bestbuy.com/site/Samsung+-+65%26%2334%3B+Class+(64-1/2%26%2334%3B+Diag.)+-+LED+-+1080p+-+120Hz+-+Smart+-+3D+-+HDTV/8245296.p;template=_specificationsTab,UN65F6400AFXZA,"Samsung 65"" Class 6412"" Diag. LED 1080p 120Hz Smart 3D HDTV UN65F6400AFXZA - Best Buy","65""",,No,Yes,,"57-9/10""",Yes,LED Flat-Panel,Yes,1,8.87276E+11,"64-1/2""",400mm x 400mm,,,,,No,65.7 lbs. with stand (59.7 lbs. without),1080p,1,,,4,,120Hz,"36-7/8""","2""",1 year,1 year,$17,"33-1/2""",Yes,"14-7/8""",150,,,Yes,,,,,,,,,,,,,,,,,,,,,Yes,,Yes,,"Facebook, Twitter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bestbuy.com,http://www.bestbuy.com/site/LG+-+60%26%2334%3B+(59-7/8%26%2334%3B+Diag.)+-+Plasma+-+1080p+-+600Hz+-+Smart+-+HDTV/8994081.p;template=_specificationsTab,60PN5700,"LG 60"" 5978"" Diag. Plasma 1080p 600Hz Smart HDTV 60PN5700 - Best Buy","60""",0,No,Yes,,"54-5/8""",Yes,Plasma Flat-Panel,Yes,1,7.19193E+11,"59-7/8""",400mm x 400mm,0,4:3 and 16:9,1,,No,83.1 lbs. with stand (76.1 lbs. without),1080p,1,,10,3,1920 x 1080,600Hz,"34-1/2""","2-1/4""",1 year limited,1 year limited; 2 year: panel,$34,"32-1/2""",Yes,"13-1/2""",308,,20W,Yes,2,,,,,,,"3,000,000:1",,,,,,,,,,,,,,,Yes,Yes,"Netflix, Skype, YouTube, Hulu Plus",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,newegg.com,http://www.newegg.com/Product/Product.aspx?Item=N82E16889005514,60PN5700,"Newegg.com - LG 60"" Class 1080p 600Hz SMART Plasma TV - 60PN5700",,,,,,,,,,,,,,,,,,,,,,,,,1920 x 1080,,,,,,,,,,,,,,,,,,,,3 In,3000000:1,10W + 10W,,"60"" Class (59.8"" diagonal)",Power Consumption: 168W,LG,,Protective Skin Glass,400mm x 400mm,"100V - 240V, 50/60Hz",,,,,,,,,,,,,,,,,,,,,,,1 In,,,,"USB 2.0 In x 3 (2 side, 1 rear)",,1 Optical Out,1,,76.1 lbs.,"54.6"" x 34.5"" x 13.5""(WxHxD)","54.6"" x 32.4"" x 2.2"" (WxHxD)",RF In (Antenna/Cable) x 1 (rear),83.1 lbs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bestbuy.com,http://www.bestbuy.com/site/LG+-+24%26%2334%3B+Widescreen+Flat-Panel+LED+Multifunction+HDTV+Monitor/5471091.p;template=_specificationsTab,M2452D,"LG 24"" Widescreen FlatPanel LED Multifunction HDTV Monitor M2452D - Best Buy",,,,,,"22.3""",,,,,7.19192E+11,"24""",,,16:09,,,,7.5 lbs. with stand (6.4 lbs. without),,,250 cd/mÂ²,,,1920 x 1080,60Hz,,"2.5""",1 year,1 year,,,,"7.2""",,,,,,,,5 ms,,,,,,,,33W (1W standby),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,"5,000,000:1",,,,,,,,,,,,,,,,,,,,"16.4"" with stand (13.6"" without)",,,,,,,,,,,,,No,PC and Mac,Yes,No,"1 composite, 1 component, 1 PC audio",Yes,,,Yes,"Yes, built-in",LED,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,30 - 83kHz,56 - 75Hz,,,,,,,,,,,,,
